# equipment.txt -- gear, weapons, armour, magic items and prices
#
# One record per line: a tag, then '|' separated fields. A '#' at the
# start of a line is a comment, and blank lines are ignored. The comment
# above each block names the columns.
#
# A field that needs a literal '|' or '\' writes it as '\|' or '\\'.
# A line ending in '\' continues on the next line.
#
# tools/build_data.py turns this file into C. Run `make data` after an
# edit; it checks every cross-reference and refuses to write on an error.

# ITEM | name | book | category | cost_cp | weight_tenths | base_ac | dex_cap | str_req | stealth_disadvantage | damage | damage_type | properties | contents
MAGICITEM|Potion of Growth|DMG|Potion|uncommon||Drinking it gives you the enlarge effect of the enlarge/reduce spell for 1d4 hours, without concentration.|
MAGICITEM|Potion of Healing|DMG|Potion|common to very rare||Drinking it as an action restores hit points, the number set by the potion's rarity: healing 2d4+2 (common), greater healing 4d4+4 (uncommon), superior healing 8d4+8 (rare), supreme healing 10d4+20 (very rare).|
MAGICITEM|Potion of Heroism|DMG|Potion|rare||For 1 hour after drinking it you gain 10 temporary hit points and are under the effect of the bless spell, without concentration.|
MAGICITEM|Potion of Invisibility|DMG|Potion|very rare||You become invisible for 1 hour, along with anything you wear or carry. The effect ends early if you attack or cast a spell.|
MAGICITEM|Potion of Invulnerability|DMG|Potion|rare||For 1 minute after drinking it you have resistance to all damage.|
MAGICITEM|Potion of Longevity|DMG|Potion|very rare||Drinking it reduces your age by 1d6+6 years, to a minimum of 13. Each time you drink it after the first there is a cumulative 10 percent chance, starting at 10 percent, that it instead ages you by 1d6+6 years.|
MAGICITEM|Potion of Mind Reading|DMG|Potion|rare||Drinking it gives you the effect of the detect thoughts spell, with a save DC of 13.|
MAGICITEM|Potion of Poison|DMG|Potion|uncommon||It looks, smells and tastes like a potion of healing or some other helpful potion, but it is poison masked by illusion, and an identify spell reveals its true nature. Drinking it deals 3d6 poison damage, and you must succeed on a DC 13 Constitution save or be poisoned. While poisoned this way you take 3d6 poison damage at the start of each of your turns; you can repeat the save at the end of each of your turns, and each success lowers that ongoing damage by 1d6, the poison ending when it reaches 0.|
MAGICITEM|Potion of Resistance|DMG|Potion|uncommon||For 1 hour after drinking it you have resistance to one type of damage, chosen when the potion is made from among acid, cold, fire, force, lightning, necrotic, poison, psychic, radiant and thunder.|
MAGICITEM|Potion of Speed|DMG|Potion|very rare||For 1 minute after drinking it you gain the effect of the haste spell, without concentration.|
MAGICITEM|Potion of Vitality|DMG|Potion|very rare||Drinking it removes any exhaustion and cures any disease or poison affecting you. For the next 24 hours you regain the maximum number of hit points for any Hit Die you spend.|
MAGICITEM|Potion of Water Breathing|DMG|Potion|uncommon||You can breathe underwater for 1 hour after drinking it.|
MAGICITEM|Keoghtom's Ointment|DMG|Wondrous item|uncommon||A jar of 1d4+1 doses. As an action, one dose can be swallowed or applied to the skin: it restores 2d8+2 hit points, ends the poisoned condition, and cures any disease.|
MAGICITEM|Ring of Animal Influence|DMG|Ring|rare||Three charges, regaining 1d3 daily at dawn. As an action you can spend a charge to cast animal friendship (save DC 13), fear (save DC 13) targeting only beasts of Intelligence 3 or lower, or speak with animals.|
MAGICITEM|Ring of Djinni Summoning|DMG|Ring|legendary|requires attunement|You can speak its command word as an action to summon a particular djinni from the Elemental Plane of Air into an unoccupied space you choose within 120 feet. It is friendly to you and your companions and obeys your commands whatever language you use, and it stays while you concentrate on it as you would a spell, up to 1 hour, or until it drops to 0 hit points, then returns to its home plane. Once it departs you cannot summon it again for 24 hours, and if the djinni dies the ring becomes nonmagical.|
MAGICITEM|Ring of Elemental Command|DMG|Ring|legendary|requires attunement|Linked to one of the four Elemental Planes. You have advantage on attack rolls against elementals of that plane and they have disadvantage against you, you gain resistances and movement suited to the element, and the ring holds spells drawn from its plane. It has five charges, regaining 1d4+1 daily at dawn, and grows in power as you slay elementals of its plane.|
MAGICITEM|Ring of Evasion|DMG|Ring|rare|requires attunement|Three charges, regaining 1d3 daily at dawn. When you fail a Dexterity saving throw you can use your reaction to spend a charge and succeed instead.|
MAGICITEM|Ring of Feather Falling|DMG|Ring|rare|requires attunement|When you fall while wearing it you descend 60 feet per round and take no damage from the fall.|
MAGICITEM|Ring of Free Action|DMG|Ring|rare|requires attunement|Difficult terrain costs you no extra movement, and magic can neither reduce your speed nor cause you to be paralyzed or restrained.|
MAGICITEM|Ring of Invisibility|DMG|Ring|legendary|requires attunement|As an action you can turn invisible, along with anything you wear or carry, until you use a bonus action to become visible, until you attack or cast a spell, or until you take the ring off.|
MAGICITEM|Ring of Jumping|DMG|Ring|uncommon|requires attunement|You can cast jump from it as a bonus action, targeting only yourself.|
MAGICITEM|Ring of Mind Shielding|DMG|Ring|uncommon|requires attunement|You are immune to magic that reads your thoughts, determines whether you are lying, or determines your alignment or creature type, and such magic reports whatever you choose. You cannot be targeted by magic that detects your location, and as an action you can make the ring invisible. If you die while wearing it, your soul enters it.|
MAGICITEM|Ring of Protection|DMG|Ring|rare|requires attunement|You gain +1 to AC and to all saving throws.|
MAGICITEM|Ring of Regeneration|DMG|Ring|very rare|requires attunement|You regain 1d6 hit points every 10 minutes, provided you have at least 1 hit point. If you lose a body part, it grows back and returns to full function after 1d6+1 days, provided you have at least 1 hit point the whole time.|
MAGICITEM|Ring of Resistance|DMG|Ring|rare|requires attunement|You have resistance to one damage type, set by the gem in the ring: acid (pearl), cold (tourmaline), fire (garnet), force (sapphire), lightning (citrine), necrotic (jet), poison (amethyst), psychic (jade), radiant (topaz), thunder (spinel).|
MAGICITEM|Ring of Shooting Stars|DMG|Ring|very rare|requires attunement outdoors at night|Six charges, regaining 1d6 daily at dawn. In dim light or darkness you can cast dancing lights and light at will, and spend charges for faerie fire, ball lightning, or shooting stars that deal 5d4 fire damage to creatures they strike.|
MAGICITEM|Ring of Spell Storing|DMG|Ring|rare|requires attunement|It stores spells of a total of 5 levels, cast into it by any creature. The stored spell uses the original caster's slot level, save DC, attack bonus and spellcasting ability. Any creature can cast a stored spell out of the ring, which frees that many levels of storage.|
MAGICITEM|Ring of Spell Turning|DMG|Ring|legendary|requires attunement|You have advantage on saving throws against any spell that targets only you, not an area. If you roll a 20 on the save and the spell is 7th level or lower, the spell has no effect on you and instead targets the caster, using the caster's own slot level, save DC, attack bonus, and spellcasting ability.|
MAGICITEM|Ring of Swimming|DMG|Ring|uncommon||You have a swimming speed of 40 feet while wearing it.|
MAGICITEM|Ring of Telekinesis|DMG|Ring|very rare|requires attunement|You can cast telekinesis at will, but you can target only objects that are not being worn or carried.|
MAGICITEM|Ring of the Ram|DMG|Ring|rare|requires attunement|Three charges, regaining 1d3 daily at dawn. As an action you can spend up to three charges to make a spectral ram attack a creature within 60 feet: +7 to hit, dealing 2d10 force damage per charge and pushing the target 5 feet per charge. It can also break objects and force doors.|
MAGICITEM|Ring of Three Wishes|DMG|Ring|legendary||Three charges. You can spend one charge to cast the wish spell. The ring becomes nonmagical when the last charge is spent.|
MAGICITEM|Ring of Warmth|DMG|Ring|uncommon|requires attunement|You have resistance to cold damage, and you and everything you wear and carry are unharmed by temperatures as low as -50 degrees Fahrenheit.|
MAGICITEM|Ring of Water Walking|DMG|Ring|uncommon||You can stand on and move across any liquid surface as though it were solid ground.|
MAGICITEM|Ring of X-ray Vision|DMG|Ring|rare|requires attunement|As an action you can see into and through solid matter for 1 minute, to a range of 30 feet, though 1 foot of stone, 1 inch of common metal, a thin sheet of lead or 3 feet of wood blocks it. Using it again before a long rest costs you a level of exhaustion on a failed DC 15 Constitution save.|
MAGICITEM|Robe of Eyes|DMG|Wondrous item|rare|requires attunement|You see in every direction, you have advantage on Wisdom (Perception) checks that rely on sight, you have darkvision out to 120 feet, and out to that same 120 feet you can see invisible creatures and objects and see into the Ethereal Plane. The robe's own eyes never shut or turn away, so while you wear it you never count as having closed or averted your eyes. A light spell cast on the robe, or a daylight spell cast within 5 feet of it, blinds you for 1 minute, but at the end of each of your turns you can throw the blindness off with a Constitution save, DC 11 against light and DC 15 against daylight.|
MAGICITEM|Robe of Scintillating Colors|DMG|Wondrous item|very rare|requires attunement|Three charges, regaining 1d3 daily at dawn. As an action you can spend a charge to make the robe display shifting colors until the end of your next turn: it sheds bright light in a 30-foot radius and dim light for another 30 feet, creatures that can see you have disadvantage on attack rolls against you, and any creature in the bright light that can see you when you activate it must succeed on a DC 15 Wisdom save or be stunned until the effect ends.|
MAGICITEM|Robe of Stars|DMG|Wondrous item|very rare|requires attunement|You gain +1 to saving throws against spells. Six stars on it can each be used as an action to cast magic missile at 5th level, recovering daily at dusk. You can also use an action to enter the Astral Plane along with everything you are wearing and carrying, and return to the space you left or the nearest unoccupied space.|
MAGICITEM|Robe of Useful Items|DMG|Wondrous item|uncommon||Patches on the robe become real objects. It begins with two each of dagger, bullseye lantern (filled and lit), steel mirror, 10-foot pole, 50-foot coil of hempen rope and sack, plus 4d4 more that the DM picks or rolls at random from a table ranging from a bag of 100 gp to a portable ram. Detaching a patch is an action, and with the last patch gone the robe is ordinary clothing.|
MAGICITEM|Robe of the Archmagi|DMG|Wondrous item|legendary|requires attunement by a sorcerer, warlock or wizard|Your base AC is 15 plus your Dexterity modifier while you wear no armor, your spell save DC and spell attack bonus each increase by 2, and you have advantage on saving throws against spells and other magical effects.|
MAGICITEM|Rod of Absorption|DMG|Rod|very rare|requires attunement|While holding it you can use your reaction to absorb a spell targeting only you, cancelling it and storing its level, up to 50 levels over the rod's life. A spellcaster holding the rod can convert stored levels into spell slots of up to 5th level for spells on their own list. The rod becomes nonmagical once it can absorb no more.|
MAGICITEM|Rod of Alertness|DMG|Rod|very rare|requires attunement|While you hold the rod you have advantage on Wisdom (Perception) checks and on rolls for initiative, and you can use an action to cast detect evil and good, detect magic, detect poison and disease, or see invisibility from it. As an action you can plant it in the ground, where its head sheds bright light in a 60-foot radius and dim light for another 60 feet; while in that bright light, you and creatures friendly to you gain a +1 bonus to AC and saving throws and can sense where any invisible hostile creature in it is. The glow and its effects end after 10 minutes, or when a creature uses an action to pull the rod free, and this property cannot be used again until the next dawn.|
MAGICITEM|Rod of Lordly Might|DMG|Rod|legendary|requires attunement|A +3 mace with six buttons: it becomes a flame tongue, a +3 battleaxe, a +3 spear, a climbing pole up to 50 feet, a battering ram that grants +10 to open doors, or an indicator of magnetic north and your depth. It also has three drain-life and paralysis powers, recharging at dawn.|
MAGICITEM|Rod of Resurrection|DMG|Rod|legendary|requires attunement by a cleric, druid or paladin|Five charges, regaining 1 daily at dawn. You can spend one charge to cast heal, or five to cast resurrection. If the last charge is spent, roll a d20: on a 1 the rod vanishes in a burst of radiance.|
MAGICITEM|Rod of Rulership|DMG|Rod|rare|requires attunement|As an action you present the rod and demand obedience from each creature of your choice that you can see within 120 feet. Each must succeed on a DC 15 Wisdom save or be charmed for 8 hours, treating you as a leader it trusts. The charm ends on a target that you or your companions harm, or that you order to act against its nature. Once used, the rod cannot be used again until the next dawn.|
MAGICITEM|Rod of Security|DMG|Rod|very rare||As an action you can whisk yourself and up to 199 other willing creatures you can see into a paradise in an extraplanar space, shaped however you like and stocked with food and water for everyone in it. Every hour spent inside heals a visitor as though it had spent 1 Hit Die, and nobody ages there even though time runs at its normal pace. The stay lasts up to 200 days divided by the number of creatures present, and when that runs out, or you spend an action to end it early, everyone returns to the spot they left. The rod is then inert for ten days.|
MAGICITEM|Rod of the Pact Keeper|DMG|Rod|uncommon (+1), rare (+2), very rare (+3)|requires attunement by a warlock|You gain a bonus to spell attack rolls and to the saving throw DCs of your warlock spells. Once per long rest you can regain one expended warlock spell slot as an action.|
MAGICITEM|Rope of Climbing|DMG|Wondrous item|uncommon||A 60-foot silk rope weighing 3 lb. and holding up to 3,000 lb. Holding one end you can speak the command word as an action to make it animate and move as you direct, knotting or unknotting itself. Knots make it 50 feet long and grant advantage on checks to climb it. It has AC 20, 20 hit points and regains 1 hit point every 5 minutes.|
MAGICITEM|Rope of Entanglement|DMG|Wondrous item|rare||A 30-foot rope. As an action you can command it to entangle a creature within 20 feet; the target must succeed on a DC 15 Dexterity save or be restrained. Escaping requires a DC 15 Strength or Dexterity check as an action. The rope has AC 20 and 20 hit points, regaining 1 hit point every 5 minutes.|
MAGICITEM|Scarab of Protection|DMG|Wondrous item|legendary|requires attunement|You gain advantage on saving throws against spells. It has 12 charges: when you fail a saving throw against a necromancy spell or a harmful effect from an undead, you can use your reaction to spend a charge and succeed instead. It turns to powder when the last charge is spent.|
MAGICITEM|Scimitar of Speed|DMG|Weapon (scimitar)|very rare|requires attunement|+2 to attack and damage rolls, and you can make one attack with it as a bonus action on each of your turns.|
MAGICITEM|Shield, +1, +2, or +3|DMG|Armor (shield)|uncommon (+1), rare (+2), very rare (+3)||While holding it you have a bonus to AC on top of the shield's normal bonus, set by its rarity.|
MAGICITEM|Shield of Missile Attraction|DMG|Armor (shield)|rare|requires attunement|You have resistance to damage from ranged weapon attacks.|Cursed: you are attuned until targeted by remove curse or similar magic, and whenever a ranged weapon attack is made against a target within 10 feet of you, the curse makes you the target instead.
MAGICITEM|Slippers of Spider Climbing|DMG|Wondrous item|uncommon|requires attunement|You can move up, down and across vertical surfaces and upside down along ceilings while leaving your hands free. You have a climbing speed equal to your walking speed, but the slippers do not work on slippery surfaces such as ice or oil.|
MAGICITEM|Sovereign Glue|DMG|Wondrous item|legendary||A viscous, milky-white liquid, found in a vial holding 1d6+1 ounces. One ounce covers a 1-foot square and sets in 1 minute, bonding permanently. Only universal solvent, oil of etherealness or a wish spell can undo the bond.|
MAGICITEM|Spell Scroll|DMG|Scroll|common (cantrip) to legendary (9th level)||A single spell written on the scroll. If the spell is on your class's list you can use an action to read it and cast it, with no spell slot and none of the spell's components; otherwise the writing is unintelligible to you. If it is on your list but of a higher level than you can normally cast, make an ability check with your spellcasting ability against a DC of 10 + the spell's level, and on a failure the spell simply vanishes from the scroll. Once cast, the scroll crumbles to dust. The spell's level sets its save DC and attack bonus: 13 and +5 through 2nd, 15 and +7 at 3rd and 4th, 17 and +9 at 5th and 6th, 18 and +10 at 7th and 8th, 19 and +11 at 9th.|
MAGICITEM|Spellguard Shield|DMG|Armor (shield)|very rare|requires attunement|You have advantage on saving throws against spells and other magical effects, and spell attack rolls against you have disadvantage.|
MAGICITEM|Sphere of Annihilation|DMG|Wondrous item|legendary||A 2-foot black sphere that destroys any matter passing through it, artifacts aside; anything that touches it without being wholly consumed takes 4d10 force damage. It stays put until controlled: within 60 feet of an uncontrolled sphere you can use an action to make a DC 25 Intelligence (Arcana) check, on a success moving it in one direction of your choice up to 5 feet times your Intelligence modifier, minimum 5 feet, and on a failure it drifts 10 feet toward you. A creature whose space it enters takes 4d10 force damage on a failed DC 13 Dexterity save.|
MAGICITEM|Staff of Charming|DMG|Staff|rare|requires attunement by a bard, cleric, druid, sorcerer, warlock or wizard|Ten charges, regaining 1d8+2 daily at dawn. You can spend a charge to cast charm person, command or comprehend languages using your save DC, or use your reaction to absorb an enchantment spell targeting only you. Spending the last charge risks the staff crumbling to dust.|
MAGICITEM|Staff of Fire|DMG|Staff|very rare|requires attunement by a druid, sorcerer, warlock or wizard|You have resistance to fire damage while you hold it. Ten charges, regaining 1d6+4 daily at dawn: burning hands (1 charge), fireball (3), wall of fire (4). Spending the last charge risks the staff being consumed in flame.|
MAGICITEM|Staff of Frost|DMG|Staff|very rare|requires attunement by a druid, sorcerer, warlock or wizard|You have resistance to cold damage while you hold it. Ten charges, regaining 1d6+4 daily at dawn: cone of cold (5 charges), fog cloud (1), ice storm (4), wall of ice (4). Spending the last charge risks the staff turning to water.|
MAGICITEM|Staff of Healing|DMG|Staff|rare|requires attunement by a bard, cleric or druid|Ten charges, regaining 1d6+4 daily at dawn: cure wounds at up to 4th level (1 charge per level), lesser restoration (2), mass cure wounds (5). Spending the last charge risks the staff vanishing in a flash of light.|
MAGICITEM|Staff of Power|DMG|Staff|very rare|requires attunement by a sorcerer, warlock or wizard|A quarterstaff granting +2 to attack, damage and AC, and +2 to saving throws. Twenty charges, regaining 2d8+4 daily at dawn, spent on cone of cold, fireball, globe of invulnerability, hold monster, levitate, lightning bolt, magic missile, ray of enfeeblement or wall of force. You can break the staff for a retributive strike.|
MAGICITEM|Staff of Striking|DMG|Staff|very rare|requires attunement|A quarterstaff granting +3 to attack and damage rolls. Ten charges, regaining 1d6+4 daily at dawn; on a hit you can spend up to three charges to deal an extra 1d6 force damage per charge.|
MAGICITEM|Staff of Swarming Insects|DMG|Staff|rare|requires attunement by a bard, cleric, druid, sorcerer, warlock or wizard|Ten charges, regaining 1d6+4 daily at dawn. As an action you can cast giant insect (4 charges) or insect plague (5) from it using your spell save DC, or spend 1 charge to spread harmless flying insects in a 30-foot radius around you for 10 minutes, heavily obscuring the area for everyone but you and moving with you until a wind of at least 10 miles per hour disperses them. Spending the last charge risks the staff being devoured by insects.|
MAGICITEM|Staff of the Adder|DMG|Staff|uncommon|requires attunement by a cleric, druid, or warlock|As a bonus action you can speak the command word to turn the head into an animate poisonous snake for 1 minute, and another bonus action returns it to its inanimate form. You can make a melee attack with the head at reach 5 feet, adding your proficiency bonus to the roll, dealing 1d6 piercing damage plus 3d6 poison damage unless the target succeeds on a DC 15 Constitution save. The head has AC 15 and 20 hit points; if it drops to 0 the staff is destroyed, and otherwise it regains all lost hit points when it reverts.|
MAGICITEM|Staff of the Magi|DMG|Staff|legendary|requires attunement by a sorcerer, warlock or wizard|A quarterstaff granting +2 to attack and damage rolls and advantage on saving throws against spells. Fifty charges, regaining 4d6+2 daily at dawn, spent on a long list of spells up to conjure elemental, plane shift and passwall. It can also absorb spells targeting only you, and can be broken for a retributive strike.|
MAGICITEM|Staff of the Python|DMG|Staff|uncommon|requires attunement by a cleric, druid or warlock|As an action you can throw it to the ground within 10 feet, where it becomes a giant constrictor snake under your control. As a bonus action you can turn it back into a staff; if the snake is reduced to 0 hit points, the staff is destroyed.|
MAGICITEM|Staff of the Woodlands|DMG|Staff|rare|requires attunement by a druid|A quarterstaff granting +2 to attack and damage rolls and +2 to spell attack rolls. Ten charges, regaining 1d6+4 daily at dawn: animal friendship, awaken, barkskin, locate animals or plants, speak with animals, speak with plants, wall of thorns. You can also plant it to become an awakened tree.|
MAGICITEM|Staff of Thunder and Lightning|DMG|Staff|very rare|requires attunement|A quarterstaff granting +2 to attack and damage rolls, plus five properties each usable once per dawn: an extra 2d6 lightning damage on a melee hit; a crack of thunder on a melee hit that stuns the target until the end of your next turn on a failed DC 17 Constitution save; an action for a line of lightning 5 feet wide and 120 feet long dealing 9d6, halved on a successful DC 17 Dexterity save; an action for a thunderclap that deals 2d6 thunder damage and 1 minute of deafness to each other creature within 60 feet on a failed DC 17 Constitution save, half damage and no deafness on a success; and an action to use those last two at once.|
MAGICITEM|Staff of Withering|DMG|Staff|rare|requires attunement by a cleric, druid or warlock|A quarterstaff with three charges, regaining 1d3 daily at dawn. On a hit you can spend a charge to deal an extra 2d10 necrotic damage; the target must succeed on a DC 15 Constitution save or have disadvantage on ability checks and saving throws using Strength or Constitution for 1 hour.|
MAGICITEM|Stone of Controlling Earth Elementals|DMG|Wondrous item|rare||While the stone touches the ground you can use an action to speak the command word and summon an earth elemental as though you had cast conjure elemental. Once used, it cannot be used again until the next dawn. It weighs 5 lb.|
MAGICITEM|Stone of Good Luck (Luckstone)|DMG|Wondrous item|uncommon|requires attunement|You gain +1 to ability checks and saving throws while it is on your person.|
MAGICITEM|Sun Blade|DMG|Weapon (longsword)|rare|requires attunement|A hilt that makes a blade of pure radiance on the command word, finesse, dealing radiant damage. You gain +2 to attack and damage rolls, and an extra 1d8 against undead. It sheds bright light in a 15-foot radius and dim light for another 15, counting as sunlight. You are proficient with it if you have longsword proficiency.|
MAGICITEM|Sword of Life Stealing|DMG|Weapon (any sword)|rare|requires attunement|When you roll a 20 on an attack roll with it, the target takes an extra 3d6 necrotic damage if it is not a construct or undead, and you gain 10 temporary hit points.|
MAGICITEM|Sword of Sharpness|DMG|Weapon (any sword that deals slashing damage)|very rare|requires attunement|When you hit an object with it, your weapon damage dice are maximized. When you roll a 20 on an attack roll against a creature, it takes an extra 4d6 slashing damage, and you then roll another d20 to see whether you lop off one of its limbs, or a portion of its body if it has none, the effect left to the DM. On its command word the blade sheds bright light in a 10-foot radius and dim light for another 10 feet until you speak the word again or sheathe it.|
MAGICITEM|Sword of Wounding|DMG|Weapon (any sword)|rare|requires attunement|Once per turn when you hit a creature with this weapon you can wound it. At the start of each of its turns a wounded creature takes 1d4 necrotic damage for each wound you have dealt it, and can then attempt a DC 15 Constitution save to end all of them; alternatively the creature, or another within 5 feet of it, can use an action on a DC 15 Wisdom (Medicine) check to end them. Hit points lost to this weapon come back only from a short or long rest, not from regeneration or other magic.|
MAGICITEM|Talisman of Pure Good|DMG|Wondrous item|legendary|requires attunement by a creature of good alignment|Seven charges. As an action you can target an evil creature within 120 feet: it must succeed on a DC 20 Dexterity save or be destroyed and cast into a fiery crevasse. A good cleric or paladin using it as a holy symbol gains +2 to spell attack rolls. It crumbles when the last charge is spent.|
MAGICITEM|Talisman of the Sphere|DMG|Wondrous item|legendary|requires attunement|While you hold it, you double your proficiency bonus on Intelligence (Arcana) checks made to control a sphere of annihilation. When you start your turn in control of one, you can use an action to levitate it 10 feet plus 10 feet times your Intelligence modifier.|
MAGICITEM|Talisman of Ultimate Evil|DMG|Wondrous item|legendary|requires attunement by a creature of evil alignment|Six charges. As an action you can target a good creature within 120 feet: it must succeed on a DC 20 Dexterity save or be destroyed and cast into a fiery crevasse. An evil cleric or paladin using it as a holy symbol gains +2 to spell attack rolls. It crumbles when the last charge is spent.|
MAGICITEM|Tome of Clear Thought|DMG|Wondrous item|very rare||Reading it over 48 hours across at least six days raises your Intelligence score and your Intelligence maximum by 2. The tome then loses its magic for a century.|
MAGICITEM|Tome of Leadership and Influence|DMG|Wondrous item|very rare||Reading it over 48 hours across at least six days raises your Charisma score and your Charisma maximum by 2. The tome then loses its magic for a century.|
MAGICITEM|Tome of Understanding|DMG|Wondrous item|very rare||Reading it over 48 hours across at least six days raises your Wisdom score and your Wisdom maximum by 2. The tome then loses its magic for a century.|
MAGICITEM|Trident of Fish Command|DMG|Weapon (trident)|uncommon|requires attunement|Three charges, regaining 1d3 daily at dawn. You can spend a charge to cast dominate beast on a beast with an innate swimming speed, with a save DC of 15.|
MAGICITEM|Universal Solvent|DMG|Wondrous item|legendary||A tube of clear slime. As an action you can apply it to a 1-foot square of adhesive, dissolving it instantly -- including sovereign glue.|
MAGICITEM|Vicious Weapon|DMG|Weapon (any)|rare||When you roll a 20 on an attack roll with this weapon, the target takes an extra 7 damage of the weapon's type.|
MAGICITEM|Vorpal Sword|DMG|Weapon (any sword that deals slashing damage)|legendary|requires attunement|+3 to attack and damage rolls, and it ignores resistance to slashing damage. When you roll a 20 on an attack against a creature with at least one head, you cut one head off, killing it if it needs the head to live and has no heads left.|
MAGICITEM|Wand of Binding|DMG|Wand|rare|requires attunement by a spellcaster|Seven charges, regaining 1d6+1 daily at dawn. As an action you can spend charges to cast hold monster (5 charges) or hold person (2), save DC 17, or spend 1 charge as a reaction to gain advantage on a save against being paralyzed or restrained, or 1 charge for advantage on a check to escape a grapple. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Enemy Detection|DMG|Wand|rare|requires attunement|Seven charges, regaining 1d6+1 daily at dawn. As an action you can spend a charge to learn, for 1 minute, the direction of the nearest creature hostile to you within 60 feet, even if it is hidden, invisible or disguised. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Fear|DMG|Wand|rare|requires attunement|Seven charges, regaining 1d6+1 daily at dawn. One charge commands a creature within 60 feet to flee or grovel on a failed DC 15 Wisdom save; two charges emit a 60-foot cone of amber light that frightens each creature in it for 1 minute on a failed DC 15 Wisdom save, which it may repeat at the end of each of its turns. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Fireballs|DMG|Wand|rare|requires attunement by a spellcaster|Seven charges, regaining 1d6+1 daily at dawn. You can spend one or more charges to cast fireball at 3rd level, adding a level for each charge beyond the first. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Lightning Bolts|DMG|Wand|rare|requires attunement by a spellcaster|Seven charges, regaining 1d6+1 daily at dawn. You can spend one or more charges to cast lightning bolt at 3rd level, adding a level for each charge beyond the first. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Magic Detection|DMG|Wand|uncommon||Three charges. While holding it you can spend a charge to cast detect magic. It regains 1d3 charges daily at dawn.|
MAGICITEM|Wand of Magic Missiles|DMG|Wand|uncommon||Seven charges, regaining 1d6+1 daily at dawn. You can spend one or more charges to cast magic missile at 1st level, adding a level for each charge beyond the first. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Paralysis|DMG|Wand|rare|requires attunement by a spellcaster|Seven charges, regaining 1d6+1 daily at dawn. As an action you can spend a charge to send a thin blue ray at a creature you can see within 60 feet, making a ranged attack roll against it with your spell attack bonus; on a hit the target is paralyzed for 1 minute, and at the end of each of its turns it can attempt a saving throw to end the effect. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Polymorph|DMG|Wand|very rare|requires attunement by a spellcaster|Seven charges, regaining 1d6+1 daily at dawn. You can spend a charge to cast polymorph. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Secrets|DMG|Wand|uncommon||Three charges, regaining 1d3 daily at dawn. As an action you can spend a charge; if a secret door or trap is within 30 feet, the wand pulses and points to the nearest one.|
MAGICITEM|Wand of the War Mage, +1, +2, or +3|DMG|Wand|uncommon (+1), rare (+2), very rare (+3)|requires attunement by a spellcaster|You gain a bonus to spell attack rolls, set by the wand's rarity, and you ignore half cover when making a spell attack.|
MAGICITEM|Wand of Web|DMG|Wand|uncommon|requires attunement by a spellcaster|Seven charges, regaining 1d6+1 daily at dawn. You can spend a charge to cast web with a save DC of 15. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Wand of Wonder|DMG|Wand|rare|requires attunement by a spellcaster|Seven charges, regaining 1d6+1 daily at dawn. Spending a charge aims it at a target and rolls on a table of a hundred results, from casting slow or fireball to summoning a rhinoceros, turning the target blue, or making it rain butterflies. Spending the last charge risks the wand crumbling to ashes.|
MAGICITEM|Weapon, +1, +2, or +3|DMG|Weapon (any)|uncommon (+1), rare (+2), very rare (+3)||You have a bonus to attack and damage rolls made with this magic weapon, set by its rarity.|
MAGICITEM|Weapon of Warning|DMG|Weapon (any)|uncommon|requires attunement|While the weapon is on your person you have advantage on initiative rolls, and neither you nor any companion within 30 feet can be surprised, unless incapacitated by something other than nonmagical sleep. If any of you is asleep naturally when combat begins, the weapon wakes everyone within that range.|
MAGICITEM|Well of Many Worlds|DMG|Wondrous item|legendary||A circle of black cloth 6 feet across, folded down to the size of a handkerchief. As an action you can unfold it onto a solid surface to open a two-way portal to another world or plane, chosen by the DM; an action spent taking hold of the edges and folding it up closes the portal. Once it has opened a portal, it cannot open another for 1d8 hours.|
MAGICITEM|Wind Fan|DMG|Wondrous item|uncommon||You can use an action to cast gust of wind from it, with a save DC of 13. Each use after the first carries a cumulative 20 percent chance that the fan tears into useless, nonmagical pieces; the chance resets at dawn.|
MAGICITEM|Winged Boots|DMG|Wondrous item|uncommon|requires attunement|You gain a flying speed equal to your walking speed and can hover. They hold 4 hours of flight, spent in increments of 1 minute, and regain 2 hours for every 12 hours they are not used. If you are aloft when the time runs out, you descend 30 feet per round until you land.|
MAGICITEM|Wings of Flying|DMG|Wondrous item|rare|requires attunement|As an action you can speak the command word to turn the cloak into a pair of bat or bird wings, giving you a flying speed of 60 feet for 1 hour or until you repeat the command word as an action. Once the wings disappear, you cannot use them again for 1d12 hours.|
MAGICITEM|Elixir of Health|DMG|Potion|rare||Drinking it cures any disease afflicting you and removes the blinded, deafened, paralyzed and poisoned conditions.|
